,PartNumber,Info
0,1,"2,1;1.09313,0.171146,-1.15961/1.09313,0.171146,-1.15961/1.09313,0.171146,-1.15961;1,11,1,0;40.737890174766;0,0,0;0,0,0;3,1,3;
"
6932,6783,"2,6783;-2.08767,1.45384,-3.45378/-2.08767,1.45384,-3.45378/-2.08767,1.45384,-3.45378;1,1,1,0;40.626911600676;0,1,0;0,1,0;2,1,1/4,8,0;
"
6933,6785,"2,6785;-0.825857,3.03666,0.752461/-0.825857,3.03666,0.752461/-0.825857,3.03666,0.752461;1,25,1,0;40.525732356093;0,1,0;0,1,0;2,1,1;
"
6934,6786,"2,6786;-0.224311,-1.75568,-0.127453/-0.224269,-1.75552,-0.127385/-0.224353,-1.75584,-0.127521;1,15,1,0;40.550178906283;2,1,1;1,1,0;2,1,2/2,2,0/2,3,0/2,5,0/4,2,1;
"
6935,6786,"0,6786;0.525414,0.699449,1.03111/0.525414,0.699449,1.03111/0.525414,0.699449,1.03111;1,23,1,0;40.582081750047;1,0,1;0,1,0;3,1,2;
"
6936,6786,"0,6786;0.522318,0.704099,1.02482/0.522318,0.704099,1.02482/0.522318,0.704099,1.02482;1,23,1,0;40.582082223001;0,1,0;0,1,0;2,3,0/3,1,1/3,9,0/4,5,0;
"
6937,6786,"0,6786;0.518718,0.705614,1.02333/0.518718,0.705614,1.02333/0.518718,0.705614,1.02333;1,23,1,0;40.582082333849;0,1,0;0,1,0;3,1,1/3,3,0/3,5,0/4,8,0;
"
6938,6786,"0,6786;0.524697,0.692192,1.03512/0.524697,0.692192,1.03512/0.524697,0.692192,1.03512;1,23,1,0;40.580745862764;1,0,1;1,0,0;2,9,0/2,10,0/3,9,0/4,1,2;
"
6939,6786,"0,6786;0.528704,0.692334,1.04549/0.528704,0.692334,1.04549/0.528704,0.692334,1.04549;1,23,1,0;40.580760110494;1,0,1;1,0,0;4,1,2;
"
6940,6786,"0,6786;0.989265,2.31025,1.77487/0.989265,2.31025,1.77487/0.989265,2.31025,1.77487;1,31,1,0;40.151306725799;1,0,1;1,0,0;2,4,0/2,5,0/2,6,0/3,2,0/3,8,0/4,1,2;
"
6941,6787,"2,6787;-0.208649,-0.988134,-1.05208/-0.208634,-0.988129,-1.05202/-0.208664,-0.988138,-1.05214;1,11,1,0;40.603382552194;0,2,0;1,1,0;3,1,1/4,2,1;
"
6942,6787,"0,6787;0.069035,-0.877567,-0.80066/0.069035,-0.877567,-0.80066/0.069035,-0.877567,-0.80066;1,16,1,0;40.0378833887853;1,0,1;1,0,0;4,1,2;
"
6943,6787,"0,6787;1.42504,-0.302521,0.454019/1.42504,-0.302521,0.454019/1.42504,-0.302521,0.454019;1,19,1,0;40.583587142018;1,0,1;1,0,0;4,1,2;
"
6944,6788,"2,6788;-2.44245,0.629779,1.07253/-2.44245,0.629779,1.07253/-2.44245,0.629779,1.07253;1,23,1,0;40.608707277132;1,0,1;1,0,0;4,1,2;
"
6945,6788,"0,6788;-2.60252,0.655329,1.67811/-2.60252,0.655329,1.67811/-2.60252,0.655329,1.67811;1,24,1,0;40.856563200655;1,0,1;0,1,0;3,1,2;
"
6946,6788,"0,6788;-2.78027,0.691832,2.3472/-2.7795,0.691943,2.34785/-2.78104,0.69172,2.34654;1,37,1,0;40.0267420721664;2,1,1;1,1,0;1,1,1/2,4,2/2,8,0;
"
6947,6789,"2,6789;0.742103,1.83974,3.28377/0.742103,1.83974,3.28377/0.742103,1.83974,3.28377;1,42,1,0;40.769063494845;1,0,1;1,0,0;4,1,2;
"
6948,6791,"2,6791;0.713498,3.33943,-2.59471/0.713688,3.33947,-2.59462/0.713309,3.33939,-2.59479;1,4,1,0;40.192468461498;2,2,1;1,2,1;1,2,1/2,2,1/2,3,0/3,1,2/3,7,0;
"
6949,6791,"0,6791;0.704152,3.3435,-2.60439/0.704741,3.34433,-2.60382/0.703564,3.34268,-2.60497;1,4,1,0;40.19246293274;0,3,0;2,1,0;1,8,1/2,4,0/2,5,0/2,6,0/2,8,1/3,4,0/3,5,0/3,8,0/3,9,0/4,1,1/4,10,0;
"
6950,6791,"0,6791;0.706983,3.34084,-2.607/0.706983,3.34084,-2.607/0.706983,3.34084,-2.607;1,4,1,0;40.192462408878;0,1,0;0,1,0;2,8,0/3,1,1/3,5,0/3,9,0;
"
6951,6791,"0,6791;0.704503,3.34178,-2.60334/0.704503,3.34178,-2.60334/0.704503,3.34178,-2.60334;1,4,1,0;40.192462481413;1,0,1;0,1,0;2,2,0/2,3,0/3,1,2/3,3,0/3,7,0;
"
6952,6791,"0,6791;0.703197,3.3429,-2.60389/0.70387,3.34337,-2.60382/0.702523,3.34243,-2.60396;1,4,1,0;40.192462960948;0,1,0;1,0,0;1,1,1/2,1,1/2,4,0/2,5,0/2,6,0/2,8,0/2,9,0/2,10,0/3,1,0/3,2,0/4,3,0/4,6,1;
"
6953,6791,"0,6791;0.711091,3.33931,-2.59455/0.711091,3.33931,-2.59455/0.711091,3.33931,-2.59455;1,4,1,0;40.192468953122;1,0,1;1,0,0;4,1,2;
"
6954,6791,"0,6791;0.705899,3.34073,-2.59841/0.705899,3.34073,-2.59841/0.705899,3.34073,-2.59841;1,4,1,0;40.192469569668;1,0,1;1,0,0;4,1,2;
"
6955,6792,"2,6792;3.10614,-0.607208,-1.41067/3.10619,-0.606757,-1.40955/3.10609,-0.607659,-1.4118;1,11,1,0;40.456734401249;2,1,1;0,2,0;1,5,0/2,9,0/3,1,2/3,5,1;
"
6956,6792,"0,6792;3.09911,-0.608149,-1.40475/3.09911,-0.608149,-1.40475/3.09911,-0.608149,-1.40475;1,11,1,0;40.456734807496;1,0,1;1,0,0;1,1,2/2,10,0/3,4,0;
"
6957,6793,"2,6793;-1.91946,2.88971,2.67479/-1.91946,2.88971,2.67479/-1.91946,2.88971,2.67479;1,37,1,0;40.348981046064;1,0,1;1,0,0;4,1,2;
"
6958,6793,"0,6793;-1.90422,2.87624,2.69586/-1.90422,2.87624,2.69586/-1.90422,2.87624,2.69586;1,37,1,0;40.349018534507;1,0,1;1,0,0;1,1,2/2,4,0;
"
6959,6796,"2,6796;1.90454,-1.66826,0.651151/1.90454,-1.66826,0.651151/1.90454,-1.66826,0.651151;1,19,1,0;40.849907057095;1,0,1;1,0,0;4,1,2;
"
6960,6797,"2,6797;0.830147,-4.03375,-0.781521/0.830661,-4.03372,-0.781379/0.829633,-4.03378,-0.781663;1,9,1,0;40.738408104408;1,0,2;1,1,0;2,1,2/4,4,2;
"
6961,6800,"2,6800;2.63641,-1.50759,-1.49287/2.63684,-1.50744,-1.49282/2.63599,-1.50773,-1.49292;1,8,1,0;40.699123791524;2,1,1;1,1,0;1,1,2/3,5,1;
"
6962,6803,"2,6803;1.06359,-2.41072,-0.265458/1.06359,-2.41072,-0.265458/1.06359,-2.41072,-0.265458;1,15,1,0;40.466777523735;0,1,0;0,1,0;1,8,0/2,8,0/3,1,1/3,2,0/3,4,0;
"
6963,6804,"2,6804;2.85272,-0.10487,-2.07009/2.85272,-0.10487,-2.07009/2.85272,-0.10487,-2.07009;1,4,1,0;40.58187745661;1,0,1;1,0,0;2,8,0/4,1,2;
"
6964,6804,"0,6804;0.319885,-2.29382,-2.11576/0.319885,-2.29382,-2.11576/0.319885,-2.29382,-2.11576;1,5,1,0;40.77562215681;0,1,0;0,1,0;1,1,0/2,1,1;
"
6965,6805,"2,6805;-0.769865,2.86748,-1.13075/-0.769865,2.86748,-1.13075/-0.769865,2.86748,-1.13075;1,7,1,0;40.717355445647;1,0,1;0,1,0;2,1,2;
"
6966,6805,"0,6805;-0.762609,2.86652,-1.13461/-0.762609,2.86652,-1.13461/-0.762609,2.86652,-1.13461;1,7,1,0;40.717355742237;1,0,1;1,0,0;4,1,2;
"
6967,6806,"2,6806;-1.35416,1.77164,0.0712908/-1.35416,1.77164,0.0712908/-1.35416,1.77164,0.0712908;1,17,1,0;40.649197577619;0,1,0;0,1,0;3,1,1;
"
6968,6807,"2,6807;-0.621375,0.902212,2.94559/-0.621375,0.902212,2.94559/-0.621375,0.902212,2.94559;1,39,1,0;40.306434402012;1,0,1;0,1,0;3,1,2;
"
6969,6808,"2,6808;-2.5952,1.41147,-2.66859/-2.5952,1.41147,-2.66859/-2.5952,1.41147,-2.66859;1,6,1,0;40.0291516818745;1,0,1;0,1,0;3,1,2;
"
6970,6809,"2,6809;-1.73782,-0.546923,-0.866557/-1.73782,-0.546923,-0.866557/-1.73782,-0.546923,-0.866557;1,10,1,0;40.38144708442;1,0,1;0,1,0;3,1,2;
"
6971,6811,"2,6811;1.65491,0.404526,-2.62962/1.65497,0.405116,-2.62909/1.65484,0.403936,-2.63016;1,3,1,0;40.681463452572;2,2,1;2,1,0;1,1,1/1,3,1/1,6,0/1,7,0/2,2,0/2,6,0/2,8,2/2,9,0/3,4,0/3,6,0/4,2,0;
"
6972,6813,"2,6813;-0.0619487,-0.662378,1.68447/-0.0619487,-0.662378,1.68447/-0.0619487,-0.662378,1.68447;1,27,1,0;40.775420589492;1,0,1;1,0,0;1,1,2;
"
6973,6814,"2,6814;-0.732425,-2.97105,1.35325/-0.731426,-2.97089,1.35348/-0.733425,-2.97121,1.35303;1,22,1,0;40.558052958074;2,1,1;0,2,0;3,1,1/3,9,2;
"
6974,6814,"0,6814;-0.754403,-2.95293,1.3707/-0.754366,-2.95287,1.37096/-0.754441,-2.95299,1.37044;1,22,1,0;40.558070973103;0,2,0;1,1,0;3,1,1/4,1,1;
"
6975,6814,"0,6814;-0.757524,-2.95225,1.36909/-0.757524,-2.95225,1.36909/-0.757524,-2.95225,1.36909;1,22,1,0;40.558083705857;1,0,1;1,0,0;4,1,2;
"
6976,6814,"0,6814;-1.03625,-2.71958,1.63662/-1.03625,-2.71958,1.63662/-1.03625,-2.71958,1.63662;1,32,1,0;40.103986062825;1,0,1;1,0,0;1,1,2/3,3,0;
"
6977,6816,"2,6816;0.0312751,-1.06682,-0.825812/0.0312751,-1.06682,-0.825812/0.0312751,-1.06682,-0.825812;1,16,1,0;40.0116178247289;1,0,1;0,1,0;2,1,2;
"
6978,6816,"0,6816;0.0303555,-1.07038,-0.820157/0.0303555,-1.07038,-0.820157/0.0303555,-1.07038,-0.820157;1,16,1,0;40.011630167481;1,0,1;1,0,0;4,1,2;
"
6979,6822,"2,6822;-2.56193,2.22861,-1.08063/-2.56174,2.22911,-1.08032/-2.56211,2.22811,-1.08094;1,7,1,0;40.655695012482;2,1,1;1,1,0;2,3,1/4,1,2;
"
6980,6823,"2,6823;-0.576046,1.96824,-2.25032/-0.576046,1.96824,-2.25032/-0.576046,1.96824,-2.25032;1,4,1,0;40.328834064725;0,0,0;0,0,0;1,1,3;
"
6981,6823,"0,6823;-0.521979,0.888986,-0.762681/-0.521979,0.888986,-0.762681/-0.521979,0.888986,-0.762681;1,13,1,0;40.335739318244;1,0,1;0,1,0;2,1,2/2,2,0/2,4,0;
"
6982,6823,"0,6823;-0.525064,0.887009,-0.763558/-0.524743,0.887442,-0.762656/-0.525385,0.886575,-0.764461;1,13,1,0;40.335738561174;2,2,1;3,0,0;2,1,0/2,4,0/3,4,0/3,7,0/4,1,1/4,2,1/4,4,0/4,6,2;
"
6983,6823,"0,6823;-0.521363,0.886436,-0.76281/-0.521363,0.886436,-0.76281/-0.521363,0.886436,-0.76281;1,13,1,0;40.335739404414;0,1,0;1,0,0;1,1,1;
"
6984,6823,"0,6823;-0.518817,0.884266,-0.762928/-0.518817,0.884266,-0.762928/-0.518817,0.884266,-0.762928;1,13,1,0;40.33573954598;1,0,1;1,0,0;4,1,2;
"
6985,6823,"0,6823;-0.474996,-1.86505,2.98326/-0.474996,-1.86505,2.98326/-0.474996,-1.86505,2.98326;1,35,1,0;40.600577557756;1,0,1;0,1,0;2,1,2;
"
6986,6824,"2,6824;-1.829,0.333258,-2.04772/-1.82863,0.333645,-2.04734/-1.82938,0.33287,-2.04809;1,6,1,0;40.366254718433;2,3,1;2,2,0;1,1,1/1,3,1/1,6,0/2,2,1/2,3,0/2,4,2/2,5,0/2,9,0/3,1,0/3,4,0/3,5,0/3,8,0/3,9,0/4,9,0;
"
6987,6824,"0,6824;-1.82863,0.326399,-2.0523/-1.82863,0.326399,-2.0523/-1.82863,0.326399,-2.0523;1,6,1,0;40.366246945455;1,0,1;1,0,0;4,1,2;
"
6988,6824,"0,6824;-1.83654,0.340557,-2.05171/-1.83654,0.340557,-2.05171/-1.83654,0.340557,-2.05171;1,6,1,0;40.366253199124;1,0,1;1,0,0;1,1,2;
"
6989,6824,"0,6824;-1.82987,0.335302,-2.04848/-1.82987,0.335302,-2.04848/-1.82987,0.335302,-2.04848;1,6,1,0;40.366254120512;1,0,1;1,0,0;1,1,2/3,6,0;
"
6990,6824,"0,6824;-1.83124,0.334023,-2.04508/-1.83124,0.334023,-2.04508/-1.83124,0.334023,-2.04508;1,6,1,0;40.366254203828;1,0,1;1,0,0;1,4,0/2,4,0/2,5,0/2,7,0/3,5,0/3,8,0/4,1,2;
"
6991,6825,"2,6825;-0.837314,2.3384,-1.89549/-0.837314,2.3384,-1.89549/-0.837314,2.3384,-1.89549;1,4,1,0;40.780557223854;0,1,0;0,1,0;1,3,0/1,6,0/2,3,0/3,1,1/3,2,0/3,3,0/3,5,0;
"
6992,6825,"0,6825;-0.839174,2.33844,-1.89593/-0.839174,2.33844,-1.89593/-0.839174,2.33844,-1.89593;1,4,1,0;40.780557264151;0,1,0;0,1,0;2,1,1/2,5,0/3,6,0/3,7,0;
"
6993,6825,"0,6825;-0.835329,2.33701,-1.89547/-0.835329,2.33701,-1.89547/-0.835329,2.33701,-1.89547;1,4,1,0;40.7805567282;0,1,0;1,0,0;2,2,0/2,5,0/3,1,0/3,6,0/4,1,1/4,4,0/4,6,0;
"
6994,6825,"0,6825;-0.840232,2.33712,-1.89784/-0.840232,2.33712,-1.89784/-0.840232,2.33712,-1.89784;1,4,1,0;40.780557336686;1,0,1;1,0,0;1,1,2;
"
6995,6826,"2,6826;1.92081,1.29623,0.443165/1.92081,1.29623,0.443165/1.92081,1.29623,0.443165;1,20,1,0;40.381407015154;0,1,0;1,0,0;1,1,1;
"
6996,6826,"0,6826;1.13847,1.79744,0.719983/1.13847,1.79744,0.719983/1.13847,1.79744,0.719983;1,26,1,0;40.0783298787022;1,0,1;0,1,0;2,1,2;
"
6997,6827,"2,6827;1.05897,-2.09792,-2.43167/1.05897,-2.09792,-2.43167/1.05897,-2.09792,-2.43167;1,3,1,0;40.903087045701;0,1,0;1,0,0;4,1,1;
"
6998,6827,"0,6827;0.408538,-4.18234,-0.669483/0.408538,-4.18234,-0.669483/0.408538,-4.18234,-0.669483;1,9,1,0;40.739946445333;1,0,1;1,0,0;1,1,2;
"
6999,6827,"0,6827;0.393232,-4.17612,-0.666698/0.393232,-4.17612,-0.666698/0.393232,-4.17612,-0.666698;1,9,1,0;40.739949154155;0,1,0;1,0,0;1,1,1/3,1,0/3,6,0;
"
7000,6827,"0,6827;0.391706,-4.17567,-0.665167/0.391706,-4.17567,-0.665167/0.391706,-4.17567,-0.665167;1,9,1,0;40.739949208224;0,1,0;1,0,0;1,1,1/3,4,0;
"
7001,6828,"2,6828;-2.03088,-2.45421,0.938012/-2.03088,-2.45421,0.938012/-2.03088,-2.45421,0.938012;1,21,1,0;40.735140846095;1,0,1;1,0,0;4,1,2;
"
7002,6830,"2,6830;-1.06336,1.86009,1.37179/-1.06336,1.86009,1.37179/-1.06336,1.86009,1.37179;1,26,1,0;40.637257657194;1,0,1;1,0,0;1,1,2;
"
7003,6830,"0,6830;-0.785402,1.86381,2.50057/-0.785402,1.86381,2.50057/-0.785402,1.86381,2.50057;1,38,1,0;40.715481287925;0,1,0;0,1,0;2,1,1;
"
7004,6830,"0,6830;-0.780361,1.86783,2.50762/-0.780361,1.86783,2.50762/-0.780361,1.86783,2.50762;1,38,1,0;40.71545085631;1,0,1;1,0,0;4,1,2;
"
7005,6832,"2,6832;-2.27903,0.72481,1.3202/-2.27903,0.72481,1.3202/-2.27903,0.72481,1.3202;1,24,1,0;40.578966758745;0,1,0;0,1,0;2,1,1/2,2,0;
"
7006,6833,"2,6833;-2.9633,1.78961,1.02027/-2.9633,1.78961,1.02027/-2.9633,1.78961,1.02027;1,24,1,0;40.33406619726;1,0,1;1,0,0;1,1,2;
"
7007,6834,"2,6834;-0.507611,-1.23581,2.80468/-0.507611,-1.23581,2.80468/-0.507611,-1.23581,2.80468;1,35,1,0;40.268813439892;0,1,0;0,1,0;2,1,1/2,2,0/2,4,0/3,6,0/3,9,0/4,10,0;
"
7008,6835,"2,6835;-0.187692,3.56368,-0.334527/-0.187692,3.56368,-0.334527/-0.187692,3.56368,-0.334527;1,13,1,0;40.641932718076;0,1,0;0,1,0;2,4,0/3,1,1/3,3,0/3,4,0/4,3,0;
"
7009,6837,"2,6837;-0.0797633,2.22636,-0.121447/-0.0797633,2.22636,-0.121447/-0.0797633,2.22636,-0.121447;1,17,1,0;40.151728551342;1,0,1;1,0,0;4,1,2;
"
7010,6838,"2,6838;-1.53069,0.805807,-2.64308/-1.53069,0.805807,-2.64308/-1.53069,0.805807,-2.64308;1,2,1,0;40.844135190125;0,1,0;0,1,0;2,1,1;
"
7011,6838,"0,6838;-1.53414,0.803731,-2.63951/-1.53414,0.803731,-2.63951/-1.53414,0.803731,-2.63951;1,2,1,0;40.844134584959;1,0,1;1,0,0;4,1,2;
"
7012,6838,"0,6838;-1.52977,0.807693,-2.64494/-1.52977,0.807693,-2.64494/-1.52977,0.807693,-2.64494;1,2,1,0;40.844135146616;0,1,0;1,0,0;1,1,0/2,10,0/3,8,0/4,1,1;
"
7013,6839,"2,6839;2.07131,-1.0289,-1.43763/2.07131,-1.0289,-1.43763/2.07131,-1.0289,-1.43763;1,8,1,0;40.745063899789;0,1,0;0,1,0;3,1,1;
"
7014,6842,"2,6842;-0.758068,-2.91916,0.702714/-0.758068,-2.91916,0.702714/-0.758068,-2.91916,0.702714;1,18,1,0;40.636139283413;0,0,0;0,0,0;3,1,3;
"
7015,6843,"2,6843;0.704084,1.95587,3.58572/0.704084,1.95587,3.58572/0.704084,1.95587,3.58572;1,45,1,0;40.529949460516;0,1,0;1,0,0;4,1,1;
"
7016,6844,"2,6844;-0.856252,1.14716,1.68898/-0.856252,1.14716,1.68898/-0.856252,1.14716,1.68898;1,29,1,0;40.278572578037;1,0,1;1,0,0;4,1,2;
"
7017,6845,"2,6845;-2.68346,0.412295,-0.452685/-2.68346,0.412295,-0.452685/-2.68346,0.412295,-0.452685;1,10,1,0;40.701054429493;1,0,1;0,1,0;2,1,2;
"
7018,6848,"2,6848;2.23706,0.159608,0.843254/2.23706,0.159608,0.843254/2.23706,0.159608,0.843254;1,20,1,0;40.909151582336;1,0,1;1,0,0;1,1,2;
"
7019,6849,"2,6849;-1.9754,1.95595,1.63426/-1.9754,1.95595,1.63426/-1.9754,1.95595,1.63426;1,24,1,0;40.945737349597;0,1,0;0,1,0;3,1,1;
"
7020,6849,"0,6849;-1.76638,2.03877,2.48363/-1.76638,2.03877,2.48363/-1.76638,2.03877,2.48363;1,37,1,0;40.441919166406;0,1,0;1,0,0;1,4,0/3,2,0/3,3,0/4,1,1/4,2,0;
"
7021,6849,"0,6849;-1.77582,2.03166,2.48331/-1.77582,2.03166,2.48331/-1.77582,2.03166,2.48331;1,37,1,0;40.441943888266;0,1,0;1,0,0;4,1,1;
"
7022,6852,"2,6852;3.04601,-0.640371,-1.73941/3.04601,-0.640371,-1.73941/3.04601,-0.640371,-1.73941;1,4,1,0;40.993044870787;0,1,0;0,1,0;3,1,1;
"
7023,6853,"2,6853;0.884061,3.06966,-1.09976/0.884061,3.06966,-1.09976/0.884061,3.06966,-1.09976;1,7,1,0;40.707005592254;1,0,1;1,0,0;4,1,2;
"
7024,6854,"2,6854;0.599213,4.02052,-2.21635/0.599213,4.02052,-2.21635/0.599213,4.02052,-2.21635;1,4,1,0;40.222218087743;1,0,1;0,1,0;2,1,2;
"
7025,6855,"2,6855;-2.60926,-0.311864,1.6801/-2.60926,-0.311864,1.6801/-2.60926,-0.311864,1.6801;1,24,1,0;40.758488742963;1,0,1;1,0,0;1,1,2;
"
7026,6861,"2,6861;2.90672,-0.897794,1.8683/2.90672,-0.897794,1.8683/2.90672,-0.897794,1.8683;1,34,1,0;40.0327537674402;1,0,1;1,0,0;4,1,2;
"
7027,6864,"2,6864;-1.60478,0.552401,-0.389599/-1.60478,0.552401,-0.389599/-1.60478,0.552401,-0.389599;1,10,1,0;40.693889058303;1,0,1;1,0,0;4,1,2;
"
7028,6865,"2,6865;2.80991,2.65227,-0.532201/2.80991,2.65227,-0.532201/2.80991,2.65227,-0.532201;1,13,1,0;40.525025783444;1,0,1;0,1,0;3,1,2;
"
7029,6865,"0,6865;2.81083,2.65128,-0.529696/2.81083,2.65128,-0.529696/2.81083,2.65128,-0.529696;1,13,1,0;40.525025844994;1,0,1;0,1,0;2,1,2;
"
7030,6865,"0,6865;2.81015,2.6569,-0.536917/2.81019,2.6574,-0.536606/2.8101,2.6564,-0.537228;1,13,1,0;40.525024620142;1,0,2;2,0,0;4,1,2/4,5,2;
"
7031,6865,"0,6865;2.80896,2.65969,-0.532828/2.80896,2.65969,-0.532828/2.80896,2.65969,-0.532828;1,13,1,0;40.525023986173;1,0,1;1,0,0;1,1,2;
"
7032,6866,"2,6866;-2.1054,-0.754511,2.4767/-2.10511,-0.754332,2.47672/-2.10569,-0.75469,2.47667;1,36,1,0;40.519496937984;0,2,0;0,2,0;1,6,0/2,1,1/2,2,1/2,6,0/2,9,0/3,2,0/3,6,0/4,10,0;
"
7033,6866,"0,6866;-2.0984,-0.75644,2.48116/-2.0984,-0.75644,2.48116/-2.0984,-0.75644,2.48116;1,36,1,0;40.51947184414;0,1,0;0,1,0;2,3,0/3,1,1/3,7,0;
"
7034,6866,"0,6866;-2.09696,-0.757928,2.47906/-2.09696,-0.757928,2.47906/-2.09696,-0.757928,2.47906;1,36,1,0;40.51947198584;1,0,1;0,1,0;3,1,2;
"
7035,6867,"2,6867;1.21275,2.59288,2.09015/1.21275,2.59288,2.09015/1.21275,2.59288,2.09015;1,31,1,0;40.218585881285;1,0,1;1,0,0;4,1,2;
"
7036,6872,"2,6872;-1.32363,-1.14782,1.31624/-1.32363,-1.14782,1.31624/-1.32363,-1.14782,1.31624;1,23,1,0;40.91436121691;0,1,0;0,1,0;3,1,1;
"
7037,6874,"2,6874;2.2858,0.472081,-2.76792/2.2858,0.472081,-2.76792/2.2858,0.472081,-2.76792;1,3,1,0;40.677001756952;1,0,1;1,0,0;4,1,2;
"
7038,6876,"2,6876;0.442485,-1.11302,-3.14026/0.442485,-1.11302,-3.14026/0.442485,-1.11302,-3.14026;1,3,1,0;40.143344822028;1,0,1;0,1,0;3,1,2;
"
7039,6877,"2,6877;1.06392,-0.00521663,-4.40077/1.06392,-0.00521663,-4.40077/1.06392,-0.00521663,-4.40077;1,1,1,0;40.0317488861782;0,1,0;0,1,0;3,1,1;
"
7040,6877,"0,6877;1.67634,-0.956035,-3.49831/1.67634,-0.956035,-3.49831/1.67634,-0.956035,-3.49831;1,1,1,0;40.828710644435;0,1,0;0,1,0;2,1,1;
"
7041,6878,"2,6878;1.03197,-0.0634417,3.57036/1.03197,-0.0634417,3.57036/1.03197,-0.0634417,3.57036;1,44,1,0;40.500750478409;0,1,0;1,0,0;4,1,1;
"
7042,6880,"2,6880;-1.03418,-1.63287,-1.10088/-1.03418,-1.63287,-1.10088/-1.03418,-1.63287,-1.10088;1,9,1,0;40.423129030793;1,0,1;0,1,0;3,1,2;
"
7043,6882,"2,6882;2.54634,-3.66415,-1.06583/2.54643,-3.6637,-1.06532/2.54624,-3.6646,-1.06634;1,8,1,0;40.946533477333;1,0,2;1,1,0;2,4,2/4,1,2;
"
7044,6882,"0,6882;2.06173,-2.81284,1.0452/2.06173,-2.81284,1.0452/2.06173,-2.81284,1.0452;1,22,1,0;40.114036326913;0,1,0;0,1,0;1,1,0/2,2,0/3,1,1/3,4,0;
"
7045,6882,"0,6882;2.0675,-2.81093,1.04525/2.0675,-2.81093,1.04525/2.0675,-2.81093,1.04525;1,22,1,0;40.114036494258;1,0,1;1,0,0;4,1,2;
"
7046,6884,"2,6884;0.555039,0.884306,0.767634/0.555763,0.884549,0.767682/0.554315,0.884063,0.767585;1,23,1,0;40.139535618586;0,3,0;2,1,0;1,9,1/3,2,0/3,10,1/4,1,1;
"
7047,6884,"0,6884;0.555494,0.877436,0.774229/0.555809,0.877438,0.774616/0.55518,0.877434,0.773843;1,23,1,0;40.139534886986;2,1,1;1,1,0;2,1,2/4,5,1;
"
7048,6884,"0,6884;0.549992,0.883098,0.762111/0.549992,0.883098,0.762111/0.549992,0.883098,0.762111;1,23,1,0;40.139521939879;1,0,1;1,0,0;4,1,2;
"
7049,6884,"0,6884;0.550756,0.883699,0.757007/0.550756,0.883699,0.757007/0.550756,0.883699,0.757007;1,23,1,0;40.139522183745;1,0,1;1,0,0;4,1,2;
"
7050,6884,"0,6884;0.771421,3.58965,1.88904/0.771421,3.58965,1.88904/0.771421,3.58965,1.88904;1,31,1,0;40.233812630262;0,1,0;1,0,0;1,1,1;
"
7051,6885,"2,6885;0.956101,1.35392,2.03087/0.956337,1.35488,2.03133/0.955865,1.35296,2.03042;1,31,1,0;40.196882212587;2,1,2;2,1,0;2,5,0/3,1,1/3,2,0/3,3,0/4,1,2/4,7,2;
"
7052,6885,"0,6885;0.95637,1.35001,2.03123/0.95637,1.35001,2.03123/0.95637,1.35001,2.03123;1,31,1,0;40.196862934958;1,0,1;1,0,0;4,1,2;
"
7053,6887,"2,6887;-1.23112,-0.897856,-1.80082/-1.23112,-0.897856,-1.80082/-1.23112,-0.897856,-1.80082;1,6,1,0;40.842299659577;0,1,0;0,1,0;3,1,1;
"
7054,6887,"0,6887;-0.826465,-1.0644,-0.986264/-0.826465,-1.0644,-0.986264/-0.826465,-1.0644,-0.986264;1,11,1,0;40.608311693513;1,0,1;1,0,0;4,1,2;
"
7055,6890,"2,6890;-1.76389,-4.14468,-0.996919/-1.76389,-4.14468,-0.996919/-1.76389,-4.14468,-0.996919;1,9,1,0;40.276669051079;0,1,0;0,1,0;3,1,1/3,10,0/4,10,0;
"
7056,6890,"0,6890;-1.7627,-4.14644,-0.999593/-1.7627,-4.14644,-0.999593/-1.7627,-4.14644,-0.999593;1,9,1,0;40.276669121368;0,1,0;0,1,0;2,1,1/3,2,0;
"
7057,6890,"0,6890;-1.75841,-4.14036,-0.998846/-1.75841,-4.14036,-0.998846/-1.75841,-4.14036,-0.998846;1,9,1,0;40.276679718758;1,0,1;1,0,0;4,1,2;
"
7058,6892,"2,6892;-3.26005,-0.600008,0.961646/-3.26005,-0.600008,0.961646/-3.26005,-0.600008,0.961646;1,21,1,0;40.562294471511;0,1,0;1,0,0;1,1,1;
"
7059,6893,"2,6893;-1.12026,-2.18332,2.05313/-1.11997,-2.18321,2.05314/-1.12054,-2.18343,2.05313;1,32,1,0;40.322001293253;2,1,1;1,1,0;1,1,1/3,2,2;
"
7060,6893,"0,6893;-1.09086,-2.19092,2.06794/-1.09086,-2.19092,2.06794/-1.09086,-2.19092,2.06794;1,32,1,0;40.32201236412;0,1,0;0,1,0;2,1,1;
"
7061,6894,"2,6894;0.259284,-3.01128,0.82676/0.259284,-3.01128,0.82676/0.259284,-3.01128,0.82676;1,18,1,0;40.629423760423;0,1,0;1,0,0;1,1,1;
"
7062,6894,"0,6894;-2.9678,-1.71364,2.68719/-2.96727,-1.71314,2.68802/-2.96833,-1.71414,2.68636;1,36,1,0;40.638479748443;0,2,0;0,2,0;2,1,1/2,6,0/2,9,1/3,5,0;
